,Cases 3,Cases count1,Count (Cases 2),Created by,Created time,ID,Name Markdown,airtable_createdTime,airtable_id,auto_gen_id,case count3,count total,county,locality,locality_built,location subtype,location type,name,primary field,state,address,coordinate specificity,latitude,longitude,modern name,Cases,Notes,alternative name,Cases 2
66,,137,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000012,"[US District Court of Washington, Western District, Northern Division (Seattle, Washington)](hc.loc.000012)",2023-05-16T17:55:21.000Z,recDCl16XJnh6mBYU,12,0,137,King,Seattle,"Seattle, King, Washington","[""federal district court""]",court,"US District Court of Washington, Western District, Northern Division","US District Court of Washington, Western District, Northern Division (Seattle, Washington)",Washington,,locality,47.60682112835133,-122.3337844597094,,"['recnmSdGn6uWw4GMM', 'recvETDM2uV1icUgH', 'rec4H3NzivujYIO42', 'recoUp2mFrRC87bZ8', 'reczVLw4doq43GbQ3', 'reco9NSo7gsuEUAmy', 'recPmnjVEL7cTm3iB', 'rec5VwI7IqplZr3M7', 'recUywyp8el4Sx7yh', 'rec0YPhPQtd9CjiDI', 'recZUcvwJcH2xKHX7', 'recKSYnuDUptIQup4', 'recnhsCuL6zy4yehw', 'recjYBTgO4sUTcMXY', 'recmji8KuhtlYje3r', 'recq1gewR0MlVkDe6', 'recFn5br3ZmNshpZM', 'recTNZ9fkBlhTWGx5', 'recYVIhqSAoZYrCzw', 'rec3alUdFMNRnEv27', 'recYqQLfgOVZR6hTg', 'recO41w53DFDPBgT1', 'rec0nqDkGpklee7dJ', 'recBJBXz7EduiImDw', 'recCVJ0CmTjsowvVp', 'recnQ2uYmAczZrvhd', 'recge6BJKrBnoVDX6', 'rec40w7nmlI7WElA6', 'recOabOH8VzGdwE6w', 'recYUaxpsq0cUbvNr', 'recDd6C7GtQKaX0h7', 'recX0LJZpjseaVjfw', 'rec7emztOzfgL7Fuy', 'rectgCEGI776rwYh5', 'recMQL8mfDSuk3T6c', 'recsrU68lRgn3qTJ0', 'recUimMAEyUmz3CD5', 'recNz0eeyygJse4gK', 'recFS1jeUqEGr6tj7', 'recPoDPGcdbvtLQyZ', 'recJP3LHRN1S5z550', 'recCg5GqTRjsR4oK7', 'recUZx2iOG5W9tMWO', 'recbJY5voXzqQszTi', 'recURt3P1F8VmZSf5', 'rec2aFwgWySDsJixh', 'recNG1Pf16jTZz46Z', 'recdBxvzbvAki5eOC', 'rec0D39A03dShlW3I', 'recXjqL6Rl2En777t', 'recijRxokqV5dHr6C', 'recboYXnlcVg3g8pL', 'recw5RVbEFnX5DoEH', 'recT7TpVj4fMHFOST', 'recOF5hJHhRdZiH69', 'recGy34wXDjj9rf6v', 'recn4p7GWQsDZ0yKT', 'recd502QgpkO5Q8Um', 'recp5Bcu7IcPWbZ96', 'recGu6iDhTP6c9qCI', 'rechcpd1el12ZLpUf', 'recb1ide2QY78vdRu', 'recqYojvglf1yS4D9', 'recnnu7MEsc0BSz1q', 'recGr84ojjhO3S6n6', 'recZFEannqUwBiKzt', 'recFOqL0p6o8gkt9B', 'recnRf5Lkp0xrA8qD', 'rec6v0SZ4gJrFXcho', 'rec7pakb5CmPQqBpX', 'rec0CABJfR1arsGQR', 'recj5jVLvpIcSxawd', 'recSAMaQ07B1ByScZ', 'rec7NSSy3losm7hwE', 'recndkOEqdTi7F1fR', 'recy49rq7y46qlfut', 'recPPZ1bLnui77U5t', 'recS6JRpL0iSg6fdQ', 'reczxLPNXdFTx4XWH', 'recF6aSUEAWVeXbon', 'recR0EAtJWT9GfomB', 'reci4AOXmYfHzaMYv', 'receVd6Wsk7s69wJp', 'recWgro6JZFCshsI7', 'reclmx27ZXAnyFMe8', 'reciKO0MF52esau6k', 'recAbK9p23DrG6qrG', 'reckBjtVzkgJJWzJC', 'recuVJE0606pVAHrL', 'recmMRgy2VHQ2fCYk', 'recq1cUTb5yRAb1Px', 'rec8Z6ra3pEdznbOH', 'recuLzYdEP0vjeVrI', 'recmeqWLddD3w9yUk', 'recsLOSiN6c9hSGtG', 'recq5od7IMbUzfmb5', 'recmWUJ7MliXCq34x', 'rec1zIGT3L7JWhfA9', 'recw9UPBrN01Fi9Zv', 'recVXw9dEfiFnabXD', 'recIZja3nd9GjLMD2', 'recCik7GT3cGJ9c7W', 'rec5kHqswSAf9m6ey', 'reciCZ1rZcQ2wKN9C', 'recujsQgjTEZh8SC6', 'reccday34NePk8pFl', 'recMzzyHtlKhpgXAP', 'recJ6fLKW7SRPHW3W', 'rec9q0ag0gUIbc53e', 'rec8CZzMKE3L1JLZS', 'recusPkjFdyD2czQh', 'recBsofoymhPfVfNk', 'reczeLGLSBgQFogop', 'rec3F20zEJaCjw2e5', 'receN42io12Az1V1h', 'receZTjCVG4kM2z0E', 'rechYcAoV2B38K8cP', 'recdUF0NU5oLIoMWT', 'recuJQ6kjIx7KuV1u', 'recISU5C04vKuUyTb', 'recU5xgZrl1ioPmh6', 'recQeNIlF529CbrNH', 'recMfl4bM328IOxeL', 'recMio8ruZFTsAsNC', 'rec5wQEkKcXG9ByL1', 'reckni7lZR2AeezOg', 'recORl3ceG5VTzdBe', 'recqCFsmrOWDv2k8D', 'recjtxrSWeTD944vS', 'recN1VqwvvEoouak7', 'recyXAGczpcU4a5mg', 'recoIjXHVBg3j43IN', 'rec0IxvyaozlN5KqA', 'recQSczOMIW0AOhQD', 'recy26rkT6Kwdudn3', 'reckT2vJ7rm0fwo3l', 'recAIQZyOS3SLkIcK']",,,
67,['recTNZ9fkBlhTWGx5'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000081,"[Koe Fong Company (Seattle, Washington)](hc.loc.000081)",2023-05-16T18:03:08.000Z,recDRxccPBVbquV1k,81,1,1,King,Seattle,"Seattle, King, Washington","[""business""]",site of significance,Koe Fong Company,"Koe Fong Company (Seattle, Washington)",Washington,"667 S King St, Seattle, WA 98104",building,47.598265292098205,-122.32424074546711,,,Address given as 667 King St in case file,,
68,['recJgLHgQuH4e56o7'],3,0,"{'email': 'ichilds2@huskers.unl.edu', 'id': 'usrRpph1dSJ7HorPE', 'name': 'Isabelle Childs'}",2023-06-30T19:38:36.000Z,hc.loc.000146,"[United States Circuit Court of Appeals for the Eighth Circuit  (St. Louis, Missouri)](hc.loc.000146)",2023-06-30T19:38:36.000Z,recDjN1hMLyqrietN,146,1,4,St. Louis,St. Louis,"St. Louis, St. Louis, Missouri","[""federal court of appeals""]","court, site of significance",United States Circuit Court of Appeals for the Eighth Circuit ,"United States Circuit Court of Appeals for the Eighth Circuit  (St. Louis, Missouri)",Missouri,"111 S 10th St # 22.300, St. Louis, MO 63102",locality,38.62555411188975,-90.19682161193232,,"['recictDb08r8pJpvl', 'recjTekAXIPg7fErD', 'recr7YRPR2nNbFs5H']",,,
69,['rec1J6gqTV7cpAskP'],0,0,"{'email': 'ethand479@gmail.com', 'id': 'usrbjsFnLIzOrzoQf', 'name': 'Ethan Dunn'}",2024-04-23T18:26:32.000Z,hc.loc.000244,"[Clarke County Jail (Vancouver, Washington)](hc.loc.000244)",2024-04-23T18:26:32.000Z,recDjU34V6s5Ku0Tk,244,1,1,Clarke,Vancouver,"Vancouver, Clarke, Washington","[""county jail""]",site of significance,Clarke County Jail,"Clarke County Jail (Vancouver, Washington)",Washington,,,,,,,,,
70,"['recvJEucVB3pEtwst', 'recJCTna6tKHJ6S9d', 'recjzKqlPUU12twZC', 'recw57lvN4gR5FdtX', 'recfjKLUgPs1nn83H', 'recwIfStZARbHIFuU', 'recIWobuNSE0dUcoh', 'recEpuL9KVS0vCUXN']",11,0,"{'email': 'ethand479@gmail.com', 'id': 'usrbjsFnLIzOrzoQf', 'name': 'Ethan Dunn'}",2023-07-27T17:29:24.000Z,hc.loc.000178,"[The Superior Court of the State of Washington for King County (Seattle, Washington)](hc.loc.000178)",2023-07-27T17:29:24.000Z,recDuXmmng3JDgDgR,178,8,19,King,Seattle,"Seattle, King, Washington","[""superior court""]","court, site of significance",The Superior Court of the State of Washington for King County,"The Superior Court of the State of Washington for King County (Seattle, Washington)",Washington,,,,,King County Superior Court,"['recGPxojIo6zIem2h', 'recNee0RWkKcZsUQe', 'recbWlyiUGqWrni37', 'recuAGvOn5D6If7Bq', 'rech2ylUlf4emt6OA', 'recXNY2ITam3SxhXZ', 'recmDvoIdWBAuHaYJ', 'recVbJxJFWtjvpis1', 'rec1UMIM1X7xVvLQ3', 'rechdjxtlkuJ8Vsls', 'recHsrKPR3fl0fton']",,,
71,['rec0IxvyaozlN5KqA'],0,0,"{'email': 'bdevalk2@huskers.unl.edu', 'id': 'usrKgP3uxM9XvnC1f', 'name': 'Brianna DeValk'}",2023-07-14T17:59:04.000Z,hc.loc.000154,"[Lummi Reservation (, Washington)](hc.loc.000154)",2023-07-14T17:59:04.000Z,recE7GQiNZPCjNZQh,154,1,1,,,", , Washington","[""indian reservation""]",site of significance,Lummi Reservation,"Lummi Reservation (, Washington)",Washington,,,,,,,,,
72,['recC9t4ziTFtZniym'],0,0,"{'email': 'ichilds2@huskers.unl.edu', 'id': 'usrRpph1dSJ7HorPE', 'name': 'Isabelle Childs'}",2023-07-27T15:49:16.000Z,hc.loc.000174,"[Satellite  (Port Townsend, Washington)](hc.loc.000174)",2023-07-27T15:49:16.000Z,recEV3Ri6uQqpaVGs,174,1,1,Jefferson,Port Townsend,"Port Townsend, Jefferson, Washington","[""ship""]",site of significance,Satellite ,"Satellite  (Port Townsend, Washington)",Washington,,locality,48.11703869999999,-122.76044719999999,,,,,
73,['recge6BJKrBnoVDX6'],0,0,"{'email': 'aknopik2@huskers.unl.edu', 'id': 'usrenhAg0xOZRWOR5', 'name': 'Andy Knopik'}",2025-05-23T17:52:55.000Z,hc.loc.000317,"[Port of Seattle (Seattle, Washington)](hc.loc.000317)",2025-05-23T17:52:55.000Z,recEqqaqsmdFXYNRZ,317,1,1,King,Seattle,"Seattle, King, Washington","[""port of entry""]",site of significance,Port of Seattle,"Port of Seattle (Seattle, Washington)",Washington,,landmark,,,,,,,
74,['recVKFOpzYuaR1wxo'],0,0,"{'email': 'gpayne2@huskers.unl.edu', 'id': 'usrFMxBkYKZt5RMwF', 'name': 'Greg Payne'}",2024-07-30T19:25:35.000Z,hc.loc.000278,"[Nebraska Hospital for the Insane (Lincoln, Nebraska)](hc.loc.000278)",2024-07-30T19:25:35.000Z,recF7OjmHSqyMj2qJ,278,1,1,,Lincoln,"Lincoln, , Nebraska","[""insane asylum""]",site of significance,Nebraska Hospital for the Insane,"Nebraska Hospital for the Insane (Lincoln, Nebraska)",Nebraska,,,,,,,,,
75,['recC9t4ziTFtZniym'],0,0,"{'email': 'ichilds2@huskers.unl.edu', 'id': 'usrRpph1dSJ7HorPE', 'name': 'Isabelle Childs'}",2023-07-27T15:53:55.000Z,hc.loc.000175,"[United States Military Port (Port Townsend, Washington)](hc.loc.000175)",2023-07-27T15:53:55.000Z,recFEsPLTiopc3b7P,175,1,1,Jefferson,Port Townsend,"Port Townsend, Jefferson, Washington","[""military facility""]",site of significance,United States Military Port,"United States Military Port (Port Townsend, Washington)",Washington,"1370 Old Fort Townsend Rd, Port Townsend, WA 98368",locality,48.07408847373073,-122.79582120370453,,,,,
76,['rec6nKUE7Q3G3NZvu'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000082,"[Genoa Indian Industrial School (Genoa, Nebraska)](hc.loc.000082)",2023-05-16T18:03:08.000Z,recGVGqR6EYKKKhEv,82,1,1,Nance,Genoa,"Genoa, Nance, Nebraska","[""indigenous boarding school""]",site of significance,Genoa Indian Industrial School,"Genoa Indian Industrial School (Genoa, Nebraska)",Nebraska,,locality,41.44877641949078,-97.73064767467903,,,,,
77,"['recjSOBP4hqUQPoSO', 'rec62H0TybG1wtAtM', 'recGnXp1PtQNfj9kz', 'recIBjYrQ3vZdOlt0']",0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000083,"[Omaha Indian Reservation (Omaha Reservation, Nebraska)](hc.loc.000083)",2023-05-16T18:03:08.000Z,recGX1hBDwIpFlD2e,83,4,4,Thurston,Omaha Reservation,"Omaha Reservation, Thurston, Nebraska","[""indian reservation""]",site of significance,Omaha Indian Reservation,"Omaha Indian Reservation (Omaha Reservation, Nebraska)",Nebraska,,locality,42.10485021278375,-96.5174407173083,,,,,
78,,33,33,"{'email': 'sfhayesrsch@gmail.com', 'id': 'usr05qDhnpC0S1ouE', 'name': 'Sophia Hayes'}",2023-07-17T19:18:27.000Z,hc.loc.000155,"[Gage County District Court (Beatrice, Nebraska)](hc.loc.000155)",2023-07-17T19:18:27.000Z,recGhtYfpQ9ug2P1v,155,0,66,Gage,Beatrice,"Beatrice, Gage, Nebraska","[""county court"", ""state district court""]","court, repository",Gage County District Court,"Gage County District Court (Beatrice, Nebraska)",Nebraska,"612 Grant St, Beatrice, NE 68310",building,40.271111,-96.745833,,"['recRyvIVzEYULHwzm', 'rec1JBBZDerPxAhyt', 'recX0WTjRj06LGMXq', 'recftmxd1M1VUd8ej', 'recuLuZttdPrfaesC', 'reckIC4fOg6wHWwLY', 'rec4wx9RPRNayYaWn', 'rece2ncpI4z7XoXaP', 'recBXQkOOZoL4nZMG', 'recblQ4Bda7aKcGr0', 'recydjA1eOneHLW7u', 'recMRpNrcDsdWTqAp', 'recLaCO9qgKISUpyH', 'recwGBRm4cnpz4Ctp', 'recq9CSAh84S2k5ej', 'recAJ1OhA9QmlO9ZF', 'reco1dvRKW9NePnlF', 'rec5S07BZiT3995e4', 'rec5d6UAsSaFo8bzr', 'recExU5wNkZ9sV1fX', 'recuSDPspVJaLfeNa', 'recKaruvGqgNoFPNR', 'recejFUbLrJ1T0tWm', 'recPLydMKKvTHKc2Z', 'recd88xQ67tBgbjcG', 'rec6kJWGy6X2mveFR', 'recGg2cX50GQqysHX', 'reclsDELl2uHl8hxM', 'reczwA2jvMp4ny3nf', 'recLpbuHFcoRPXzdH', 'recbadOifnQPjK3X5', 'recKq28y2qDSL5TJG', 'recVKFOpzYuaR1wxo']",,,"['recRyvIVzEYULHwzm', 'rec1JBBZDerPxAhyt', 'recX0WTjRj06LGMXq', 'recftmxd1M1VUd8ej', 'recuLuZttdPrfaesC', 'reckIC4fOg6wHWwLY', 'rec4wx9RPRNayYaWn', 'rece2ncpI4z7XoXaP', 'recBXQkOOZoL4nZMG', 'recblQ4Bda7aKcGr0', 'recydjA1eOneHLW7u', 'recMRpNrcDsdWTqAp', 'recLaCO9qgKISUpyH', 'recwGBRm4cnpz4Ctp', 'recq9CSAh84S2k5ej', 'recAJ1OhA9QmlO9ZF', 'reco1dvRKW9NePnlF', 'rec5S07BZiT3995e4', 'rec5d6UAsSaFo8bzr', 'recExU5wNkZ9sV1fX', 'recuSDPspVJaLfeNa', 'recKaruvGqgNoFPNR', 'recejFUbLrJ1T0tWm', 'recPLydMKKvTHKc2Z', 'recd88xQ67tBgbjcG', 'rec6kJWGy6X2mveFR', 'recGg2cX50GQqysHX', 'reclsDELl2uHl8hxM', 'reczwA2jvMp4ny3nf', 'recLpbuHFcoRPXzdH', 'recbadOifnQPjK3X5', 'recKq28y2qDSL5TJG', 'recVKFOpzYuaR1wxo']"
79,['recTzZPFIS9gYy5t4'],0,0,"{'email': 'ethand479@gmail.com', 'id': 'usrbjsFnLIzOrzoQf', 'name': 'Ethan Dunn'}",2023-10-25T17:04:20.000Z,hc.loc.000213,"[Oregon State Penitentiary (Salem, Oregon)](hc.loc.000213)",2023-10-25T17:04:20.000Z,recGoXxbTj2Y9Ajef,213,1,1,Marion,Salem,"Salem, Marion, Oregon","[""penitentiary"", ""carceral facility""]",site of significance,Oregon State Penitentiary,"Oregon State Penitentiary (Salem, Oregon)",Oregon,,,,,,,,,
80,['recw5RVbEFnX5DoEH'],0,0,"{'email': 'mbrooks12@huskers.unl.edu', 'id': 'usrYUmUR3yFmQ7Bci', 'name': 'Molli Brooks'}",2023-10-03T14:10:55.000Z,hc.loc.000203,"[The Detention House at the Local Office of the Department of Commerce and Labor, Immigration Service (Seattle, Washington)](hc.loc.000203)",2023-10-03T14:10:55.000Z,recGvIV6Xf86qEvsY,203,1,1,King County,Seattle,"Seattle, King County, Washington","[""immigration detention""]",site of significance,"The Detention House at the Local Office of the Department of Commerce and Labor, Immigration Service","The Detention House at the Local Office of the Department of Commerce and Labor, Immigration Service (Seattle, Washington)",Washington,,,,,,,,,
81,,1,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000013,"[Polk County Court (Dallas, Oregon)](hc.loc.000013)",2023-05-16T17:55:21.000Z,recHHZu5l9vkrLl85,13,0,1,Polk,Dallas,"Dallas, Polk, Oregon","[""county court""]",court,Polk County Court,"Polk County Court (Dallas, Oregon)",Oregon,,locality,44.91964580945002,-123.31668330661469,,['recvvWmNr5XzTZgu2'],,,
82,,2,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T17:55:21.000Z,hc.loc.000014,"[US Circuit Court in and for the Northern District of Iowa (Cedar Rapids, Iowa)](hc.loc.000014)",2023-05-16T17:55:21.000Z,recHR1ltivL6ELo3c,14,0,2,Linn,Cedar Rapids,"Cedar Rapids, Linn, Iowa","[""federal circuit court""]",court,US Circuit Court in and for the Northern District of Iowa,"US Circuit Court in and for the Northern District of Iowa (Cedar Rapids, Iowa)",Iowa,,locality,41.97853969851893,-91.66473698522717,,"['recs5jp0Voi58nX6c', 'recKtVtpHsU4R7flc']",,,
83,"['recLaCO9qgKISUpyH', 'recAJ1OhA9QmlO9ZF', 'rec5S07BZiT3995e4', 'recd88xQ67tBgbjcG', 'rec6kJWGy6X2mveFR', 'recGg2cX50GQqysHX', 'reczwA2jvMp4ny3nf']",0,0,"{'email': 'gpayne2@huskers.unl.edu', 'id': 'usrFMxBkYKZt5RMwF', 'name': 'Greg Payne'}",2024-06-26T19:39:27.000Z,hc.loc.000256,"[Gage County Jail (Beatrice, Nebraska)](hc.loc.000256)",2024-06-26T19:39:27.000Z,recHaxJhpfAe4CEZM,256,7,7,Gage County,Beatrice,"Beatrice, Gage County, Nebraska",NaN,site of significance,Gage County Jail,"Gage County Jail (Beatrice, Nebraska)",Nebraska,,,,,,,,,
84,['reck3ukKWm5X38kR7'],0,0,"{'email': 'tarneal2@huskers.unl.edu', 'id': 'usrj6qVplnciF6Uc8', 'name': 'Walt Arneal'}",2024-11-04T21:54:19.000Z,hc.loc.000296,"[Justice's Court in and for Spokane Precinct, Spokane County, Washington (Spokane, Washington)](hc.loc.000296)",2024-11-04T21:54:19.000Z,recIB7k0Jxh3R2I6i,296,1,1,Spokane,Spokane,"Spokane, Spokane, Washington","[""county court""]",site of significance,"Justice's Court in and for Spokane Precinct, Spokane County, Washington","Justice's Court in and for Spokane Precinct, Spokane County, Washington (Spokane, Washington)",Washington,,,,,,,,,
85,"['rec8aFP2KKYEp7BYr', 'recJosTtaoy7Nq6HW', 'recuEc7ZQN3fJMDdS', 'recxsvvlSCfM0wSrg', 'recTnIThD8DUikmVh']",0,0,"{'email': 'MMARTINEZ47@UNL.EDU', 'id': 'usrelNTKyD1Kb9iUY', 'name': 'Miranda Martinez'}",2024-07-21T03:09:05.000Z,hc.loc.000272,"[Washington Children’s Home Society  (, Washington)](hc.loc.000272)",2024-07-21T03:09:05.000Z,recIO064t7qoL5pGB,272,5,5,,,", , Washington",NaN,site of significance,Washington Children’s Home Society ,"Washington Children’s Home Society  (, Washington)",Washington,,,,,,,,,
86,['recARJqlYj9ni8iDr'],0,0,"{'email': 'cory.james.young@gmail.com', 'id': 'usruK6Q7ifitzmUZM', 'name': 'Cory Young'}",2023-05-16T18:03:08.000Z,hc.loc.000084,"[Iowa State Hospital for the Insane (Independence, Iowa)](hc.loc.000084)",2023-05-16T18:03:08.000Z,recIXmUkH0tQRi2q9,84,1,1,Buchanan,Independence,"Independence, Buchanan, Iowa","[""insane asylum""]",site of significance,Iowa State Hospital for the Insane,"Iowa State Hospital for the Insane (Independence, Iowa)",Iowa,,locality,42.46888716080659,-91.8884855161344,,,,,
